# CSV: Нули ζ(s) на критической линии
# Сгенерировано: 2026-06-28 15:21:28
index,t,s_real,s_imag,zero_number
5912,6285.899070662988379,0.5,6285.899070662988379,5912
5913,6287.173743024351097,0.5,6287.173743024351097,5913
5914,6287.425952940815478,0.5,6287.425952940815478,5914
5915,6288.211245409330331,0.5,6288.211245409330331,5915
5916,6289.114831893080009,0.5,6289.114831893080009,5916
5917,6290.037006599130109,0.5,6290.037006599130109,5917
5918,6291.549652024559691,0.5,6291.549652024559691,5918
5919,6292.329914868597371,0.5,6292.329914868597371,5919
5920,6293.297335719867078,0.5,6293.297335719867078,5920
5921,6294.349329653984569,0.5,6294.349329653984569,5921
5922,6295.006181305976497,0.5,6295.006181305976497,5922
5923,6295.221568857195962,0.5,6295.221568857195962,5923
5924,6296.546591927773989,0.5,6296.546591927773989,5924
5925,6297.771255864573504,0.5,6297.771255864573504,5925
5926,6298.458690160453443,0.5,6298.458690160453443,5926
5927,6299.172745574499459,0.5,6299.172745574499459,5927
5928,6300.374887380822656,0.5,6300.374887380822656,5928
5929,6301.383220877710301,0.5,6301.383220877710301,5929
5930,6302.230259739779285,0.5,6302.230259739779285,5930
5931,6303.490771613428478,0.5,6303.490771613428478,5931
5932,6303.949179388617267,0.5,6303.949179388617267,5932
5933,6304.900391851708264,0.5,6304.900391851708264,5933
5934,6305.747858386110238,0.5,6305.747858386110238,5934
5935,6306.557291346392049,0.5,6306.557291346392049,5935
5936,6307.144720875522580,0.5,6307.144720875522580,5936
5937,6308.253824515857559,0.5,6308.253824515857559,5937
5938,6309.939810025128281,0.5,6309.939810025128281,5938
5939,6310.837756045101742,0.5,6310.837756045101742,5939
5940,6311.201065750283306,0.5,6311.201065750283306,5940
5941,6311.879397195401907,0.5,6311.879397195401907,5941
5942,6313.321021466825187,0.5,6313.321021466825187,5942
5943,6313.825911946270935,0.5,6313.825911946270935,5943
5944,6315.031008723211926,0.5,6315.031008723211926,5944
5945,6315.483979856275255,0.5,6315.483979856275255,5945
5946,6316.769600866337896,0.5,6316.769600866337896,5946
5947,6317.255760098615610,0.5,6317.255760098615610,5947
5948,6318.603143126995747,0.5,6318.603143126995747,5948
5949,6319.382478611861188,0.5,6319.382478611861188,5949
5950,6320.918880337805604,0.5,6320.918880337805604,5950
5951,6321.415499802146769,0.5,6321.415499802146769,5951
5952,6322.118186694310680,0.5,6322.118186694310680,5952
5953,6323.182594444868300,0.5,6323.182594444868300,5953
5954,6323.689061223936733,0.5,6323.689061223936733,5954
5955,6324.348503493781209,0.5,6324.348503493781209,5955
5956,6325.991157331886825,0.5,6325.991157331886825,5956
5957,6326.550698605976322,0.5,6326.550698605976322,5957
5958,6327.709329596057614,0.5,6327.709329596057614,5958
5959,6328.768971501924170,0.5,6328.768971501924170,5959
5960,6329.665095498507981,0.5,6329.665095498507981,5960
5961,6330.240406355495907,0.5,6330.240406355495907,5961
5962,6331.108424755269880,0.5,6331.108424755269880,5962
5963,6332.346151108677077,0.5,6332.346151108677077,5963
5964,6333.196346147333315,0.5,6333.196346147333315,5964
5965,6333.916050927501601,0.5,6333.916050927501601,5965
5966,6334.410684881733687,0.5,6334.410684881733687,5966
5967,6335.356899771551070,0.5,6335.356899771551070,5967
5968,6337.044248810119825,0.5,6337.044248810119825,5968
5969,6337.822038198451082,0.5,6337.822038198451082,5969
5970,6339.041957468347391,0.5,6339.041957468347391,5970
5971,6339.248808949114391,0.5,6339.248808949114391,5971
5972,6340.441439655440263,0.5,6340.441439655440263,5972
5973,6341.029239095865705,0.5,6341.029239095865705,5973
5974,6341.954159169848936,0.5,6341.954159169848936,5974
5975,6343.025918905334947,0.5,6343.025918905334947,5975
5976,6343.639577676623048,0.5,6343.639577676623048,5976
5977,6345.124572354928205,0.5,6345.124572354928205,5977
5978,6345.812781595794149,0.5,6345.812781595794149,5978
5979,6346.708588292483000,0.5,6346.708588292483000,5979
5980,6347.512774839417034,0.5,6347.512774839417034,5980
5981,6348.864774975659202,0.5,6348.864774975659202,5981
5982,6349.694650324670874,0.5,6349.694650324670874,5982
5983,6350.349366018132059,0.5,6350.349366018132059,5983
5984,6350.797904043100061,0.5,6350.797904043100061,5984
5985,6352.124095646808200,0.5,6352.124095646808200,5985
5986,6352.824041916451279,0.5,6352.824041916451279,5986
5987,6353.487236191204829,0.5,6353.487236191204829,5987
5988,6355.408107878889496,0.5,6355.408107878889496,5988
5989,6355.930130900404038,0.5,6355.930130900404038,5989
5990,6356.984106932884060,0.5,6356.984106932884060,5990
5991,6357.606857658452100,0.5,6357.606857658452100,5991
5992,6358.315701847617675,0.5,6358.315701847617675,5992
5993,6359.169623810261328,0.5,6359.169623810261328,5993
5994,6360.503448520767051,0.5,6360.503448520767051,5994
5995,6361.108114371221745,0.5,6361.108114371221745,5995
5996,6362.082499057126370,0.5,6362.082499057126370,5996
5997,6362.685361830654074,0.5,6362.685361830654074,5997
5998,6363.900839548029580,0.5,6363.900839548029580,5998
5999,6365.283583744359021,0.5,6365.283583744359021,5999
6000,6365.852321021015996,0.5,6365.852321021015996,6000
6001,6366.671353345361240,0.5,6366.671353345361240,6001
6002,6367.958813533015018,0.5,6367.958813533015018,6002
6003,6368.438094219739469,0.5,6368.438094219739469,6003
6004,6369.245882999161040,0.5,6369.245882999161040,6004
6005,6369.770229023833053,0.5,6369.770229023833053,6005
6006,6370.898050447910464,0.5,6370.898050447910464,6006
6007,6372.415682393795578,0.5,6372.415682393795578,6007
6008,6373.173152452141949,0.5,6373.173152452141949,6008
6009,6374.053534358543402,0.5,6374.053534358543402,6009
6010,6375.032404908860372,0.5,6375.032404908860372,6010
6011,6375.599195635543765,0.5,6375.599195635543765,6011
6012,6376.764549170062310,0.5,6376.764549170062310,6012
6013,6377.511439944205449,0.5,6377.511439944205449,6013
6014,6378.550145730095210,0.5,6378.550145730095210,6014
6015,6379.246624188775058,0.5,6379.246624188775058,6015
6016,6379.959409795578722,0.5,6379.959409795578722,6016
6017,6381.143665232173589,0.5,6381.143665232173589,6017
6018,6381.848039061531381,0.5,6381.848039061531381,6018
6019,6383.410238912067143,0.5,6383.410238912067143,6019
6020,6384.459219016482166,0.5,6384.459219016482166,6020
6021,6384.920488511157600,0.5,6384.920488511157600,6021
6022,6385.578203508125625,0.5,6385.578203508125625,6022
6023,6386.357077118747839,0.5,6386.357077118747839,6023
6024,6387.528294105803980,0.5,6387.528294105803980,6024
6025,6388.197850516724429,0.5,6388.197850516724429,6025
6026,6389.360853368250901,0.5,6389.360853368250901,6026
6027,6390.006152212628876,0.5,6390.006152212628876,6027
6028,6391.686645483916436,0.5,6391.686645483916436,6028
6029,6392.187328677613550,0.5,6392.187328677613550,6029
6030,6392.718575157853593,0.5,6392.718575157853593,6030
6031,6394.065073885532001,0.5,6394.065073885532001,6031
6032,6395.031740700797855,0.5,6395.031740700797855,6032
6033,6395.668869607560737,0.5,6395.668869607560737,6033
6034,6396.729259797332816,0.5,6396.729259797332816,6034
6035,6397.361130692520419,0.5,6397.361130692520419,6035
6036,6397.786081170896978,0.5,6397.786081170896978,6036
6037,6399.176640347329339,0.5,6399.176640347329339,6037
6038,6400.746238657758113,0.5,6400.746238657758113,6038
6039,6401.323625925219858,0.5,6401.323625925219858,6039
6040,6402.175290622142711,0.5,6402.175290622142711,6040
6041,6403.110886587121968,0.5,6403.110886587121968,6041
6042,6403.861397515232966,0.5,6403.861397515232966,6042
6043,6404.767039730848410,0.5,6404.767039730848410,6043
6044,6405.178961948583492,0.5,6405.178961948583492,6044
6045,6406.748283859478761,0.5,6406.748283859478761,6045
6046,6407.612952818620215,0.5,6407.612952818620215,6046
6047,6408.077160917846413,0.5,6408.077160917846413,6047
6048,6409.279021189900959,0.5,6409.279021189900959,6048
6049,6410.353801335842945,0.5,6410.353801335842945,6049
6050,6411.384469328820160,0.5,6411.384469328820160,6050
6051,6412.247558440064495,0.5,6412.247558440064495,6051
6052,6413.040420058798190,0.5,6413.040420058798190,6052
6053,6413.833451375073309,0.5,6413.833451375073309,6053
6054,6414.570290068342729,0.5,6414.570290068342729,6054
6055,6415.462076135824645,0.5,6415.462076135824645,6055
6056,6416.175908960685774,0.5,6416.175908960685774,6056
6057,6417.378052856020986,0.5,6417.378052856020986,6057
6058,6418.792599643247740,0.5,6418.792599643247740,6058
6059,6419.692022861102487,0.5,6419.692022861102487,6059
6060,6420.182578627688599,0.5,6420.182578627688599,6060
6061,6421.255935827854046,0.5,6421.255935827854046,6061
6062,6421.491228644308649,0.5,6421.491228644308649,6062
6063,6423.414486176729952,0.5,6423.414486176729952,6063
6064,6423.764508953829136,0.5,6423.764508953829136,6064
6065,6424.401461601265510,0.5,6424.401461601265510,6065
6066,6425.399747335204665,0.5,6425.399747335204665,6066
6067,6426.480014181574916,0.5,6426.480014181574916,6067
6068,6427.401528361016972,0.5,6427.401528361016972,6068
6069,6428.587583738724788,0.5,6428.587583738724788,6069
6070,6429.468848692722531,0.5,6429.468848692722531,6070
6071,6430.694571981494846,0.5,6430.694571981494846,6071
6072,6430.918186133596464,0.5,6430.918186133596464,6072
6073,6431.981683244140186,0.5,6431.981683244140186,6073
6074,6432.433303080169026,0.5,6432.433303080169026,6074
6075,6433.622387485807849,0.5,6433.622387485807849,6075
6076,6434.514944024420402,0.5,6434.514944024420402,6076
6077,6435.774652679148858,0.5,6435.774652679148858,6077
6078,6436.905185937704118,0.5,6436.905185937704118,6078
6079,6437.123406603307558,0.5,6437.123406603307558,6079
6080,6438.740481004520007,0.5,6438.740481004520007,6080
6081,6439.140618634673046,0.5,6439.140618634673046,6081
6082,6440.125226420809668,0.5,6440.125226420809668,6082
6083,6441.140573842962112,0.5,6441.140573842962112,6083
6084,6441.894099406383248,0.5,6441.894099406383248,6084
6085,6442.897533673152793,0.5,6442.897533673152793,6085
6086,6443.565266180882645,0.5,6443.565266180882645,6086
6087,6443.978372087088246,0.5,6443.978372087088246,6087
6088,6445.971515283607005,0.5,6445.971515283607005,6088
6089,6447.022174123041623,0.5,6447.022174123041623,6089
6090,6447.474618171753718,0.5,6447.474618171753718,6090
6091,6448.246132866305743,0.5,6448.246132866305743,6091
6092,6449.332054723969122,0.5,6449.332054723969122,6092
6093,6449.896208786239185,0.5,6449.896208786239185,6093
6094,6450.770449031410863,0.5,6450.770449031410863,6094
6095,6451.965072774469263,0.5,6451.965072774469263,6095
6096,6452.616809388042384,0.5,6452.616809388042384,6096
6097,6453.681785667650729,0.5,6453.681785667650729,6097
6098,6454.861307375188517,0.5,6454.861307375188517,6098
6099,6455.690820622381580,0.5,6455.690820622381580,6099
6100,6456.243758468239321,0.5,6456.243758468239321,6100
6101,6457.653867882111626,0.5,6457.653867882111626,6101
6102,6458.658611072351960,0.5,6458.658611072351960,6102
6103,6459.067827430400030,0.5,6459.067827430400030,6103
6104,6459.952831320823861,0.5,6459.952831320823861,6104
6105,6460.534639476211851,0.5,6460.534639476211851,6105
6106,6461.614784191283434,0.5,6461.614784191283434,6106
6107,6462.852814105798643,0.5,6462.852814105798643,6107
6108,6463.724097145994165,0.5,6463.724097145994165,6108
6109,6465.143720813162872,0.5,6465.143720813162872,6109
6110,6465.743873966872343,0.5,6465.743873966872343,6110
6111,6466.295733700457276,0.5,6466.295733700457276,6111
6112,6467.193447823702627,0.5,6467.193447823702627,6112
6113,6468.092790956416138,0.5,6468.092790956416138,6113
6114,6469.131125190510829,0.5,6469.131125190510829,6114
6115,6470.197357327962891,0.5,6470.197357327962891,6115
6116,6470.701077816671386,0.5,6470.701077816671386,6116
6117,6471.560457479093202,0.5,6471.560457479093202,6117
6118,6472.780201590247998,0.5,6472.780201590247998,6118
6119,6473.798648696707460,0.5,6473.798648696707460,6119
6120,6475.021493493020898,0.5,6475.021493493020898,6120
6121,6475.727754605962218,0.5,6475.727754605962218,6121
6122,6476.113123922475097,0.5,6476.113123922475097,6122
6123,6477.481705763072569,0.5,6477.481705763072569,6123
6124,6478.027176624626009,0.5,6478.027176624626009,6124
6125,6478.831342932714506,0.5,6478.831342932714506,6125
6126,6479.431139218032513,0.5,6479.431139218032513,6126
6127,6481.273679157492552,0.5,6481.273679157492552,6127
6128,6482.002790371315314,0.5,6482.002790371315314,6128
6129,6483.006704609867484,0.5,6483.006704609867484,6129
6130,6483.450189794245489,0.5,6483.450189794245489,6130
6131,6484.519323277323565,0.5,6484.519323277323565,6131
6132,6485.713209326583637,0.5,6485.713209326583637,6132
6133,6486.163374261582248,0.5,6486.163374261582248,6133
6134,6487.445215262415331,0.5,6487.445215262415331,6134
6135,6487.830216813242259,0.5,6487.830216813242259,6135
6136,6488.926620780881422,0.5,6488.926620780881422,6136
6137,6489.622575931017309,0.5,6489.622575931017309,6137
6138,6490.906097872482860,0.5,6490.906097872482860,6138
6139,6492.190210433448556,0.5,6492.190210433448556,6139
6140,6492.813486515120530,0.5,6492.813486515120530,6140
6141,6494.004710693342531,0.5,6494.004710693342531,6141
6142,6494.622125318580402,0.5,6494.622125318580402,6142
6143,6494.866454095690642,0.5,6494.866454095690642,6143
6144,6496.007974724864653,0.5,6496.007974724864653,6144
6145,6497.279308277570635,0.5,6497.279308277570635,6145
6146,6498.038769460500589,0.5,6498.038769460500589,6146
6147,6498.834863257906363,0.5,6498.834863257906363,6147
6148,6500.031689480680143,0.5,6500.031689480680143,6148
6149,6501.207453991779403,0.5,6501.207453991779403,6149
6150,6501.665184352136748,0.5,6501.665184352136748,6150
6151,6502.566972220884963,0.5,6502.566972220884963,6151
6152,6503.701543493511053,0.5,6503.701543493511053,6152
6153,6504.732509796222985,0.5,6504.732509796222985,6153
6154,6505.408729994132045,0.5,6505.408729994132045,6154
6155,6505.667900631896373,0.5,6505.667900631896373,6155
6156,6507.137020076431327,0.5,6507.137020076431327,6156
6157,6507.477752627870359,0.5,6507.477752627870359,6157
6158,6509.618252802300049,0.5,6509.618252802300049,6158
6159,6510.058208138934788,0.5,6510.058208138934788,6159
6160,6510.892054060107512,0.5,6510.892054060107512,6160
6161,6511.726223192474208,0.5,6511.726223192474208,6161
6162,6512.566938401199877,0.5,6512.566938401199877,6162
6163,6513.360945148274368,0.5,6513.360945148274368,6163
6164,6514.382624269534062,0.5,6514.382624269534062,6164
6165,6515.052647859496574,0.5,6515.052647859496574,6165
6166,6516.171290289174067,0.5,6516.171290289174067,6166
6167,6517.240330844650089,0.5,6517.240330844650089,6167
6168,6517.861387846915932,0.5,6517.861387846915932,6168
6169,6518.808197450836815,0.5,6518.808197450836815,6169
6170,6520.320492651004315,0.5,6520.320492651004315,6170
6171,6520.909964939857673,0.5,6520.909964939857673,6171
6172,6521.788872386337971,0.5,6521.788872386337971,6172
6173,6522.371597080945321,0.5,6522.371597080945321,6173
6174,6523.377319126218936,0.5,6523.377319126218936,6174
6175,6524.089123052959621,0.5,6524.089123052959621,6175
6176,6524.898764044254676,0.5,6524.898764044254676,6176
6177,6526.082562690724444,0.5,6526.082562690724444,6177
6178,6527.431766363988572,0.5,6527.431766363988572,6178
6179,6528.187904465222346,0.5,6528.187904465222346,6179
6180,6529.103609831716312,0.5,6529.103609831716312,6180
6181,6529.761023940341147,0.5,6529.761023940341147,6181
6182,6530.427671755755910,0.5,6530.427671755755910,6182
6183,6531.598707501850186,0.5,6531.598707501850186,6183
6184,6532.693567137807804,0.5,6532.693567137807804,6184
6185,6533.491429406027237,0.5,6533.491429406027237,6185
6186,6533.871387072464131,0.5,6533.871387072464131,6186
6187,6534.762937012053044,0.5,6534.762937012053044,6187
6188,6536.470053698358242,0.5,6536.470053698358242,6188
6189,6537.054650213740388,0.5,6537.054650213740388,6189
6190,6538.142600402396965,0.5,6538.142600402396965,6190
6191,6539.169984547960667,0.5,6539.169984547960667,6191
6192,6539.724960984898644,0.5,6539.724960984898644,6192
6193,6540.638906760232203,0.5,6540.638906760232203,6193
6194,6541.354659155190348,0.5,6541.354659155190348,6194
6195,6541.862394583097739,0.5,6541.862394583097739,6195
6196,6543.517657049525042,0.5,6543.517657049525042,6196
6197,6544.117508866735989,0.5,6544.117508866735989,6197
6198,6545.406761305511282,0.5,6545.406761305511282,6198
6199,6546.203853143526430,0.5,6546.203853143526430,6199
6200,6546.926187186619245,0.5,6546.926187186619245,6200
6201,6547.849360757135400,0.5,6547.849360757135400,6201
6202,6549.129863100256443,0.5,6549.129863100256443,6202
6203,6549.691789353554668,0.5,6549.691789353554668,6203
6204,6550.283449195851972,0.5,6550.283449195851972,6204
6205,6551.606750606022615,0.5,6551.606750606022615,6205
6206,6552.137913651264171,0.5,6552.137913651264171,6206
6207,6552.822686785683800,0.5,6552.822686785683800,6207
6208,6554.188696830806293,0.5,6554.188696830806293,6208
6209,6555.776866674192206,0.5,6555.776866674192206,6209
6210,6556.290164157591789,0.5,6556.290164157591789,6210
6211,6556.932787603161159,0.5,6556.932787603161159,6211
6212,6557.550866183959442,0.5,6557.550866183959442,6212
6213,6558.710265696090573,0.5,6558.710265696090573,6213
6214,6559.459473093697852,0.5,6559.459473093697852,6214
6215,6560.485236248453475,0.5,6560.485236248453475,6215
6216,6561.246375942027953,0.5,6561.246375942027953,6216
6217,6562.260958255343212,0.5,6562.260958255343212,6217
6218,6563.369421995659650,0.5,6563.369421995659650,6218
6219,6564.166004197382790,0.5,6564.166004197382790,6219
6220,6565.225896725426537,0.5,6565.225896725426537,6220
6221,6565.916463678861874,0.5,6565.916463678861874,6221
6222,6567.222123704214027,0.5,6567.222123704214027,6222
6223,6567.810942958576561,0.5,6567.810942958576561,6223
6224,6568.585110673609051,0.5,6568.585110673609051,6224
6225,6569.319354206848402,0.5,6569.319354206848402,6225
6226,6569.866289055112247,0.5,6569.866289055112247,6226
6227,6571.349397080133713,0.5,6571.349397080133713,6227
6228,6572.768540538470006,0.5,6572.768540538470006,6228
6229,6573.166263739421083,0.5,6573.166263739421083,6229
6230,6574.230084645367242,0.5,6574.230084645367242,6230
6231,6575.279364268423706,0.5,6575.279364268423706,6231
6232,6575.921041736286497,0.5,6575.921041736286497,6232
6233,6576.290007732859522,0.5,6576.290007732859522,6233
6234,6577.842444727393740,0.5,6577.842444727393740,6234
6235,6578.668340544979401,0.5,6578.668340544979401,6235
6236,6579.281726766580505,0.5,6579.281726766580505,6236
6237,6580.253132475487291,0.5,6580.253132475487291,6237
6238,6581.106726792464542,0.5,6581.106726792464542,6238
6239,6582.366235017422696,0.5,6582.366235017422696,6239
6240,6583.647989893458544,0.5,6583.647989893458544,6240
6241,6584.025065236713999,0.5,6584.025065236713999,6241
6242,6585.152149259115504,0.5,6585.152149259115504,6242
6243,6585.766065749253357,0.5,6585.766065749253357,6243
6244,6586.365117607648244,0.5,6586.365117607648244,6244
6245,6587.679935019045843,0.5,6587.679935019045843,6245
6246,6588.133534515000065,0.5,6588.133534515000065,6246
6247,6589.210210194637511,0.5,6589.210210194637511,6247
6248,6590.863205277395537,0.5,6590.863205277395537,6248
6249,6591.491048592958578,0.5,6591.491048592958578,6249
6250,6592.144011228696399,0.5,6592.144011228696399,6250
6251,6592.845950010057095,0.5,6592.845950010057095,6251
6252,6594.035062429382378,0.5,6594.035062429382378,6252
6253,6595.182141381570545,0.5,6595.182141381570545,6253
6254,6595.672779583988813,0.5,6595.672779583988813,6254
6255,6596.500204522653803,0.5,6596.500204522653803,6255
6256,6597.265170319666140,0.5,6597.265170319666140,6256
6257,6598.340695483692798,0.5,6598.340695483692798,6257
6258,6599.176046768408014,0.5,6599.176046768408014,6258
6259,6600.753780454660955,0.5,6600.753780454660955,6259
6260,6601.347457984375069,0.5,6601.347457984375069,6260
6261,6602.390527988640315,0.5,6602.390527988640315,6261
6262,6602.977753481656691,0.5,6602.977753481656691,6262
6263,6603.897138837148304,0.5,6603.897138837148304,6263
6264,6604.427167139000630,0.5,6604.427167139000630,6264
6265,6605.399554340270697,0.5,6605.399554340270697,6265
6266,6606.694580788018357,0.5,6606.694580788018357,6266
6267,6607.765474189113775,0.5,6607.765474189113775,6267
6268,6607.967781789132459,0.5,6607.967781789132459,6268
6269,6609.741917966225628,0.5,6609.741917966225628,6269
6270,6610.094415677309371,0.5,6610.094415677309371,6270
6271,6611.386797395995927,0.5,6611.386797395995927,6271
6272,6612.007975267009897,0.5,6612.007975267009897,6272
6273,6612.907977501809000,0.5,6612.907977501809000,6273
6274,6614.103829390387546,0.5,6614.103829390387546,6274
6275,6614.525354351744681,0.5,6614.525354351744681,6275
6276,6615.245604673416892,0.5,6615.245604673416892,6276
6277,6616.001321093093793,0.5,6616.001321093093793,6277
6278,6617.823120341630784,0.5,6617.823120341630784,6278
6279,6618.582598754258470,0.5,6618.582598754258470,6279
6280,6619.598203880315850,0.5,6619.598203880315850,6280
6281,6620.243653081768571,0.5,6620.243653081768571,6281
6282,6620.801846220445441,0.5,6620.801846220445441,6282
6283,6621.897593444352424,0.5,6621.897593444352424,6283
6284,6622.896150263723030,0.5,6622.896150263723030,6284
6285,6623.574968353804252,0.5,6623.574968353804252,6285
6286,6624.663719462918380,0.5,6624.663719462918380,6286
6287,6625.250125790551465,0.5,6625.250125790551465,6287
6288,6626.636287300496406,0.5,6626.636287300496406,6288
6289,6627.460241761985344,0.5,6627.460241761985344,6289
6290,6628.061836652559577,0.5,6628.061836652559577,6290
6291,6629.891281103415167,0.5,6629.891281103415167,6291
6292,6630.110418429952915,0.5,6630.110418429952915,6292
6293,6631.038268216501820,0.5,6631.038268216501820,6293
6294,6631.547698183336252,0.5,6631.547698183336252,6294
6295,6632.548656711797776,0.5,6632.548656711797776,6295
6296,6633.484002020727530,0.5,6633.484002020727530,6296
6297,6634.352598134559230,0.5,6634.352598134559230,6297
6298,6635.696775490745495,0.5,6635.696775490745495,6298
6299,6636.654287338265931,0.5,6636.654287338265931,6299
6300,6637.625363681343515,0.5,6637.625363681343515,6300
6301,6638.090473850530543,0.5,6638.090473850530543,6301
6302,6639.075753370515486,0.5,6639.075753370515486,6302
6303,6639.859562435562111,0.5,6639.859562435562111,6303
6304,6641.055120832440480,0.5,6641.055120832440480,6304
6305,6641.786228641865819,0.5,6641.786228641865819,6305
6306,6642.644283633712803,0.5,6642.644283633712803,6306
6307,6643.292547542332613,0.5,6643.292547542332613,6307
6308,6644.119902868443205,0.5,6644.119902868443205,6308
6309,6645.918402372157288,0.5,6645.918402372157288,6309
6310,6646.611795538477054,0.5,6646.611795538477054,6310
6311,6647.322423863212862,0.5,6647.322423863212862,6311
6312,6648.077919597346408,0.5,6648.077919597346408,6312
6313,6649.384089933557334,0.5,6649.384089933557334,6313
6314,6649.647351976543177,0.5,6649.647351976543177,6314
6315,6650.383134979861097,0.5,6650.383134979861097,6315
6316,6651.545139433764234,0.5,6651.545139433764234,6316
6317,6652.583661009993193,0.5,6652.583661009993193,6317
6318,6653.941240679172552,0.5,6653.941240679172552,6318
6319,6654.366268486231093,0.5,6654.366268486231093,6319
6320,6655.334573448509218,0.5,6655.334573448509218,6320
6321,6656.446114677312835,0.5,6656.446114677312835,6321
6322,6657.053755492811433,0.5,6657.053755492811433,6322
6323,6658.335707229374748,0.5,6658.335707229374748,6323
6324,6659.055077831643757,0.5,6659.055077831643757,6324
6325,6659.521842320747965,0.5,6659.521842320747965,6325
6326,6660.503555598670573,0.5,6660.503555598670573,6326
6327,6661.461648933372089,0.5,6661.461648933372089,6327
6328,6662.346720631639073,0.5,6662.346720631639073,6328
6329,6663.719022678308647,0.5,6663.719022678308647,6329
6330,6664.872916950475883,0.5,6664.872916950475883,6330
6331,6665.432916953979657,0.5,6665.432916953979657,6331
6332,6666.236097925817376,0.5,6666.236097925817376,6332
6333,6666.808353082496069,0.5,6666.808353082496069,6333
6334,6667.616350899313147,0.5,6667.616350899313147,6334
6335,6669.097362269837504,0.5,6669.097362269837504,6335
6336,6669.810009517607796,0.5,6669.810009517607796,6336
6337,6670.175702313964393,0.5,6670.175702313964393,6337
6338,6671.713778808945790,0.5,6671.713778808945790,6338
6339,6672.526465395131709,0.5,6672.526465395131709,6339
6340,6673.539418182129339,0.5,6673.539418182129339,6340
6341,6674.254359553938230,0.5,6674.254359553938230,6341
6342,6675.608127235226675,0.5,6675.608127235226675,6342
6343,6676.021079514865050,0.5,6676.021079514865050,6343
6344,6677.034062070678374,0.5,6677.034062070678374,6344
6345,6677.773602313434822,0.5,6677.773602313434822,6345
6346,6678.438197868944371,0.5,6678.438197868944371,6346
6347,6679.147300422944681,0.5,6679.147300422944681,6347
6348,6680.890098038188626,0.5,6680.890098038188626,6348
6349,6681.885127241568625,0.5,6681.885127241568625,6349
6350,6682.565640306698697,0.5,6682.565640306698697,6350
6351,6683.184617811499265,0.5,6683.184617811499265,6351
6352,6684.323087144983219,0.5,6684.323087144983219,6352
6353,6685.084637365415801,0.5,6685.084637365415801,6353
6354,6685.936244319487741,0.5,6685.936244319487741,6354
6355,6686.656349751517155,0.5,6686.656349751517155,6355
6356,6688.040741920754954,0.5,6688.040741920754954,6356
6357,6688.503502135193230,0.5,6688.503502135193230,6357
6358,6689.259935461762325,0.5,6689.259935461762325,6358
6359,6690.508707528538253,0.5,6690.508707528538253,6359
6360,6691.704920009255147,0.5,6691.704920009255147,6360
6361,6692.647541254748830,0.5,6692.647541254748830,6361
6362,6693.499651871101378,0.5,6693.499651871101378,6362
6363,6693.981516036087669,0.5,6693.981516036087669,6363
6364,6694.823702884915292,0.5,6694.823702884915292,6364
6365,6695.938981836288804,0.5,6695.938981836288804,6365
6366,6696.272310646920232,0.5,6696.272310646920232,6366
6367,6697.779004686452026,0.5,6697.779004686452026,6367
6368,6698.507679622905016,0.5,6698.507679622905016,6368
6369,6699.761639218128039,0.5,6699.761639218128039,6369
6370,6700.871368181453363,0.5,6700.871368181453363,6370
6371,6701.375798236871560,0.5,6701.375798236871560,6371
6372,6701.784678330473071,0.5,6701.784678330473071,6372
6373,6703.336806677940331,0.5,6703.336806677940331,6373
6374,6704.270589493425177,0.5,6704.270589493425177,6374
6375,6704.873686015396743,0.5,6704.873686015396743,6375
6376,6705.640106165690668,0.5,6705.640106165690668,6376
6377,6706.214075997798318,0.5,6706.214075997798318,6377
6378,6707.535168632613932,0.5,6707.535168632613932,6378
6379,6708.721048689681083,0.5,6708.721048689681083,6379
6380,6709.726991699264545,0.5,6709.726991699264545,6380
6381,6710.545176389561675,0.5,6710.545176389561675,6381
6382,6711.503024657997230,0.5,6711.503024657997230,6382
6383,6712.089903868121837,0.5,6712.089903868121837,6383
6384,6712.731759929546570,0.5,6712.731759929546570,6384
6385,6713.825345385445871,0.5,6713.825345385445871,6385
6386,6714.552463890872787,0.5,6714.552463890872787,6386
6387,6715.865576387474903,0.5,6715.865576387474903,6387
6388,6716.558365972571664,0.5,6716.558365972571664,6388
6389,6717.809675011430954,0.5,6717.809675011430954,6389
6390,6718.186519712513473,0.5,6718.186519712513473,6390
6391,6719.559687205051887,0.5,6719.559687205051887,6391
6392,6720.626196173092467,0.5,6720.626196173092467,6392
6393,6721.043429319701318,0.5,6721.043429319701318,6393
6394,6722.047668249347225,0.5,6722.047668249347225,6394
6395,6722.914170254796772,0.5,6722.914170254796772,6395
6396,6723.649784945099782,0.5,6723.649784945099782,6396
6397,6724.573284418512230,0.5,6724.573284418512230,6397
6398,6725.062801240416775,0.5,6725.062801240416775,6398
6399,6727.203484213404408,0.5,6727.203484213404408,6399
6400,6727.861353028848498,0.5,6727.861353028848498,6400
6401,6728.191087298997445,0.5,6728.191087298997445,6401
6402,6729.486019096450946,0.5,6729.486019096450946,6402
6403,6729.895237293208993,0.5,6729.895237293208993,6403
6404,6730.934946661614958,0.5,6730.934946661614958,6404
6405,6731.961248879775667,0.5,6731.961248879775667,6405
6406,6733.013197272611251,0.5,6733.013197272611251,6406
6407,6733.352651970028091,0.5,6733.352651970028091,6407
6408,6734.491411333636279,0.5,6734.491411333636279,6408
